harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-33.367678523909206,-35.98327297986796,-35.86335827528987,-35.84457371997159,-67.36101748932518,-48.77748545532022,-51.411133314414265,-52.69298151699715,-62.45842507279212,-61.13038668870303,-61.03864679494091,-75.80361490427717,-73.8610806576062,-84.72972095938985,-76.47154453384012,-88.05344042525866,-80.52406443917975,-76.83814043067495,,,,,,,
-19.67253706177169,-26.45567486128825,-28.974836089427306,-30.102674834961213,-35.60163080339431,-48.885680991241365,-57.87008185917773,-52.32910363552149,-56.12549411711835,-74.91831446096518,-60.759419300507034,-75.04315565208164,-70.44256532643647,-70.37876206020131,-68.22255767671963,-74.21682164006735,-68.21058469506654,,,,,,,,
-17.438581510149834,-17.601532046910467,-38.347479524457064,-35.02886260470955,-31.006515129074014,-38.22382327042868,-40.347664032493995,-39.263338085368744,-40.45669515740604,-44.15014266810647,-41.6866308998306,-39.93346978821244,-43.02361634957558,-48.255319985413,-55.27581274804589,-58.16580649163797,-56.0675914863188,-54.76106118481794,-52.71868457890067,-58.34742370240491,-54.1128786419686,-54.57115815582094,-56.17265227465375,-58.49060745066931,-62.19103311316454
-48.57932822263929,-48.5372187475399,-43.827769786090485,-40.085663349260784,-47.298678025590604,-50.77977085515411,-62.48412497545924,-64.61298571225231,-65.59661391446565,-72.15082201379231,-72.36829530067914,-67.90514813807039,-72.31821730923441,-88.15369515766159,-81.49556051375428,-78.10690015149163,-77.29688175438041,-77.52085156845602,-82.12989343883321,-84.61536696075152,-85.20272595098119,-86.71035285490318,-82.68622792564128,-82.68622792564128,
-28.894687805454016,-40.335679711694056,-34.932710248616395,-52.45612828071959,-51.66390507580833,-48.91255832816168,-55.907267733117614,-69.80005219096869,-61.36416819632956,-62.31019050956833,-82.0156960521727,-76.08382266252005,-72.62827266726202,-74.13343870900076,-83.37496217313631,-84.94137299596402,-89.04668083614995,-83.28049634382981,-86.7963338070815,,-86.37169705385134,,,,
-39.626249239581206,-44.99583012120246,-44.14229156596709,-56.35846293260702,-52.35351637391169,-64.70844687322202,-77.56467516861355,-61.41181894723384,-78.43506626410607,-79.23062943519871,-78.10629448822017,-80.79862379985579,-82.96995855968015,-87.11599626774553,-84.49764540586187,-82.87013682312987,-86.0987323367619,,-86.73598444628279,,,,,,
-55.08784637011757,-51.89656523831406,-67.03578949913623,-73.43440103474055,-79.28602507923917,-74.85546550209983,-84.64351711898448,-69.91753851235615,-88.49372803561043,-87.39151329212088,-88.93897133731579,-78.99061362728935,-84.82955192655317,-86.77989129959727,-84.7265309499374,-84.233351447482,-83.30312256343551,,-88.00074559818225,-86.30681482265035,-89.45511996118776,-86.65461568799249,-87.55234265786481,-82.77389930434416,-87.21145443471455
-24.225937793581842,-18.345838775970538,-27.094677557711616,-33.43099407742875,-38.9253837881085,-35.34438157348191,-40.35753646166484,-36.63157941130568,-52.48118665306736,-47.73338609151308,-55.941846396741816,-51.33007489417983,-56.23170247585263,-62.64483986040084,-59.84502824201029,-75.62319955482657,-61.94124197008758,-61.59335115723034,-69.45976344170307,-73.19212627710813,-66.22221582048789,-73.02811424246696,-75.05641608740083,-70.06686279731129,-74.0976923476091
-19.314989766489106,-19.60817956189521,-35.04464060287673,-37.80047801085156,-35.27135736498662,-34.472182382507754,-35.31753898526378,-51.25010961767569,-49.65606107466935,-51.94278266134071,-62.25040788558302,-57.66250857755903,-62.53000218887312,-66.49705994428567,-67.76078952073678,-69.55439082262433,-69.81438220411047,-69.86226273408309,-69.82413815767505,-79.20995466908417,-73.217633163993,-68.07981322137398,-76.15808722244246,-75.52901093399385,-79.90366373111489
-24.247195633839556,-30.110876825518957,-37.034789011755855,-41.6280558672556,-26.983217407469134,-41.10755361707904,-58.58347119056179,-48.03972858358708,-42.16905360721804,-40.80626583233531,-52.513263332126535,-53.77472599677903,-64.27666871514506,-49.957627991392926,-60.103103553742656,-60.06738368944502,-80.00922478157408,-63.27592498963931,-73.22071385687151,-62.90273942856813,-72.7006591354336,-80.15379026322414,-79.4453562946125,-75.77896479193193,-72.32215283777121
-19.87904326164033,-21.54844387992373,-29.01868660074097,-26.53978658994335,-38.574544493077035,-52.559549729218425,-49.70327270099541,-40.74683267141699,-61.234774615918475,-68.9385112809499,-65.32096466429792,-59.66633387947385,-55.63175539460803,-68.36226775828702,-68.12703739334958,-63.93405405288086,-62.31063731016665,-69.69083337924955,-72.9500135625474,-75.09289060797626,-75.34119648606386,-75.595129285705,,,
-42.91761855460967,-50.61996560497227,-66.16330264525934,-63.64163381332924,-63.77156623460717,-58.90730268544542,-55.085831046267614,-62.869831007450486,-76.51000331543455,-69.20787116792525,-66.42419887901163,-89.40971013609368,-74.89516752350389,-84.04136176696912,,-77.76060238383774,-86.61864831529573,,-86.44702840138639,,,,,,
-42.74656182812553,-38.44386557140152,-57.75365903172566,-55.15035182286406,-66.3895803267053,-54.63574862332283,-57.917605309278166,-59.18529138536058,-53.02073631005449,-80.50561705871482,-73.96794705389333,-68.14545597667801,-65.5556801845034,-64.84461573406091,-70.07541077970262,-74.39755559781298,-68.70011310341339,-72.87985947687243,-87.41297288066353,-73.50535300506687,-85.22867034026012,-82.66010990806963,-80.97707765868293,-83.46766252043052,-78.37666991336764
-22.50720087791207,-31.67131759803057,-56.82572587638853,-30.24248843087385,-38.991196826364,-39.077338031858226,-50.907467402896955,-39.96331205144267,-56.394665663757365,-50.67532247094016,-50.724655057706975,-57.4921941032205,-49.782441478777365,-55.12212886708809,-58.2898499442178,-61.03890063328259,-63.8702159378268,-61.94315390525363,-63.88078632508431,-68.58405700138006,-64.36769024788191,-69.56206894337654,-86.1626397379546,-68.2086767547499,-71.04876962265115
-35.196394162703996,-40.717857579062375,-34.34693105393433,-42.42140117209398,-50.87320854788844,-65.60631011669209,-63.27662920923321,-83.95783789743064,-74.29498586117872,,-63.69932583926249,-71.67212969718818,-74.61161901973361,-79.25941204987922,,-81.88675209756352,,,,,,,,,
-35.995245302123124,-50.054057973250835,-40.68165131137232,-55.6379403632261,-48.390016802752186,-56.645980776609115,-55.1761216795474,-50.6798469979045,-53.82747415178885,-56.14659974527146,-61.75310995281249,-68.05589552644321,-65.59955341286616,-71.02218218620787,-78.88060260175567,-72.65824775452757,-80.44582571269582,-81.47425784018252,-86.62104683672113,-61.67651614480978,-79.12459297649521,-77.29242329211034,,,
-23.2222196204284,-37.139621758184724,-43.560623752903794,-29.14055263801493,-39.34931834454587,-56.53414530580463,-55.346537903075934,-50.81157205298312,-58.228681636190146,-65.07267590696817,-64.32149113911014,-72.33246387996468,-69.07644289617427,-78.24597544052254,-74.89735199305224,-84.47363695934838,-84.47561651067112,-87.90482817595347,-88.32699136666031,-79.17873604629246,-89.76574282399449,-82.23034080257429,-84.47128518960415,-80.05646624622062,-87.05862947815977
-34.50978837439613,-33.00509911320591,-42.584360956691526,-41.88268506442296,-35.626228944694276,-37.27481187324655,-35.03491273328839,-54.789533461243515,-38.77964952134659,-58.65611079726331,-51.02216487670378,-51.06252519331541,-53.589855330669955,-55.63076746204473,-50.49882697712379,-58.50715718465735,-58.83631013190997,-57.27351096334055,-54.17297347167794,-76.49217519840255,-65.39152853353094,-57.71249794799001,-64.9851678422251,-63.352591609399816,-64.9557933585712
-38.57894391392633,-45.985209889300506,-27.615901363928828,-34.224608687663284,-63.8366020422035,-53.67235922472155,-51.38687977968517,-57.4873805672874,-67.39742429240887,-57.96729112889098,-56.29632684775605,-67.4701064420686,-64.52371805721728,-55.52753652497146,-68.06016592163085,-75.23992381715362,-72.53639757619702,-69.58442332869286,-71.27566649069418,-74.10386118121433,-73.88863608696684,-71.65093205395208,-83.00781885974031,-88.06895054772856,-82.16214586666567
-38.561097777047735,-35.300535800931684,-39.84660886684697,-34.84532975357166,-57.530016934098576,-38.15414991666436,-43.69217225892618,-55.6680726505492,-46.80254888995749,-57.335662596905294,-48.12672941079095,-53.158142730107606,-47.12033168918834,-56.05907792229935,-57.86630499684329,-65.1965849857045,-58.441233280161036,-56.68855263474874,-69.10245678204856,-73.23689531929509,-68.0727500064239,-62.97307656495958,-69.77320080969109,-84.98794957556528,-87.07571779094496
-14.723600699540622,-36.141236275416226,-49.61160694404969,-42.15045628884439,-37.41445904006479,-43.42921085063606,-36.33705454536056,-41.447226543457816,-51.562401022825114,-54.34591170096348,-51.38513573720883,-65.05619465740509,-56.78381637292266,-71.51396113643627,-73.00244174523255,-63.16561099302583,-66.39961816376066,-73.32928432624433,-65.78111697102439,-87.29966597983105,,,,,
-31.21892330568128,-53.52898739742117,-57.26843936872673,-53.96744450387479,-47.23344859884619,-50.03222404616039,-46.34170196019143,-60.608521515680714,-72.9361372573905,-61.312891110416146,-85.99804341905703,-65.3403548360006,-77.10077460911708,-80.7386367624107,-73.77173459111381,-74.70905055626224,-76.80329365927443,-82.86686153279497,-79.50707911828172,,-87.34886370814237,-85.53289986764179,-86.99273590072383,,
-17.984004419261947,-28.02686106747922,-28.594311142912233,-40.43812464833347,-31.80659061084604,-30.29813096561333,-26.31612132458029,-45.37859047425326,-35.37149403829529,-38.301694723908454,-36.1008130056755,-40.51384055126077,-46.55944984302173,-51.31171872086248,-54.65004695002137,-65.49928746153918,-54.04410163670763,-67.34195872631182,-71.27451319779388,-68.27354432203327,-62.52517650682338,-73.52115590196516,-73.10626802747356,-65.67092344953883,-69.89684481495549
-24.214676871003768,-26.06587185677037,-55.000087519916775,-43.76611610722146,-39.704730078420525,-43.54480566982001,-48.534103462442594,-54.60786843657007,-53.007386054925355,-65.30465455967813,-63.88881239294059,-60.424583581148106,-66.37072007987749,-54.78232370846617,-59.11448403389256,-55.48238189127766,-77.04969427498531,-65.0703639609767,-66.73294593927544,-66.0728938457147,-84.80391531210658,-74.04337940337226,-84.2018505834261,-70.43622048353642,-73.99673312865728
-20.91788255731327,-36.618615635267616,-65.82203144658169,-30.75935051747718,-36.537885780721744,-35.42382972609101,-34.226166949178534,-50.76013682462247,-43.647088261745814,-51.77638732307603,-52.964879167332015,-59.614233616510774,-59.48684768549593,-58.86839054090659,-61.178128914800794,-60.00993697209207,-59.930040515987,-63.00867361520293,-58.91286767600619,-70.00330492635875,-65.39360229547506,-60.58217347501621,-59.77525844592252,-66.48095271321677,-83.03145698136345
-26.896871284153885,-31.88434026317741,-36.044033696927784,-33.41846008867817,-39.489514557265714,-41.63997145093651,-73.53723797768963,-49.97354566026193,-47.461800772139945,-51.29273711574082,-56.6730552063452,-58.189710169466025,-63.267936516570046,-64.047692196062,-64.21354753805166,-68.99600230077779,-73.3604773486313,-67.12378358781112,-76.3727605464895,-87.00097135630976,-74.81789487543928,,,,
-51.49480846205223,-55.45931173499183,-49.43033676008794,-57.486483295027504,-56.851015267272494,-60.52031575102183,-71.02535650141282,-65.35441343651796,-71.69024295737464,-67.9678823252045,-68.93623305896074,-81.36097692542111,-76.894707011906,-66.06732155911627,-75.46905372005862,-89.27923817756445,-75.95915272352069,-86.58754351419604,-76.09285685668424,-77.63924798147686,-78.8902374919799,-88.07697492396085,,-89.14986999581203,-85.6661914033529
-63.74785987634766,-48.773105836888455,-51.44590270112529,-67.00039768262232,-81.35477660902087,-86.06604301816448,-80.28728263917252,-83.97837001599893,-86.4397044738063,,,-89.78231422282724,,,,,,,,,,,,,
-35.67975483947279,-46.526378276364504,-47.67292149370919,-54.069717133827524,-60.85619451999714,-56.15848798648093,-70.84779828928254,-60.78215402252742,-73.28510640938374,-74.97583642216908,-60.65598102408414,-69.56224342002284,-70.00103657120714,-85.34314117387515,-80.77340366235285,-72.09148334331562,-82.1694765454008,,,,,,,,
-27.945738620484285,-29.668959008808013,-40.757437867509424,-32.980523447110315,-34.46173842050344,-37.21462429004816,-50.489702688781975,-43.26163531975176,-68.6635531748285,-51.95945706285809,-56.76791098596684,-63.2730094995344,-62.722501244080455,-59.672444226859206,-61.52124510365246,-72.59045297102641,-62.813326414461145,-64.53030995336712,-63.221734373374034,-70.14798948269686,-66.6041323328173,-81.60497938004646,-74.23037166544695,-67.13299686746751,-74.17741059081501
-31.017171073794966,-26.198394751822658,-34.533974937589015,-43.19274389919419,-51.140408343251124,-40.07299738459599,-44.03060143899895,-47.099405901004296,-46.444794314760344,-45.53198632380369,,-56.16918602318999,-65.38737950185502,-55.440463399801175,-63.87957925415468,-70.6538318351147,-69.31286671735991,,-63.55360403546125,-68.99957782578815,-70.44732221517594,-78.39810632839097,-71.89833642361852,-78.25936060224456,-87.13735841540861
-37.807659187100406,-39.2325863812908,-58.66369984546828,-49.86138082149531,-42.88728730678177,-64.23278329862724,-48.261245900555494,-74.5531928407773,-58.89790491915379,-62.95242774881255,-72.15496878194632,-82.53813084193598,-66.4657825992589,-63.60279211309537,-71.66684838500392,-82.25471488307842,-66.52344067708727,-78.28145661143948,-80.73576695108682,-80.41757319335453,-82.44946169504773,-73.99192568382868,-83.85237535141992,-75.09948962916589,
-41.02041949238275,-27.839418309708318,-36.22314698061899,-30.816986828074057,-36.67021823791934,-39.04758224592279,-52.140674097362385,-55.56141882527158,-48.703712264338265,-64.25409234841848,-58.51405502972996,-46.676398648146716,-61.235505171187846,-63.20549701108366,-60.244794143945946,-61.78934546061468,-62.03159687079601,-63.714808909862114,-71.39677535857271,-75.91939330453374,-72.72595726103262,-72.33068339714177,-70.12091171616592,-78.91143790704322,-81.10981829185621
-39.3456075399627,-31.498954637624045,-40.808483751377004,-45.644957284676224,-48.0466210180535,-43.502953236509406,-51.83725691030093,-53.04227157927486,-55.72154112569419,-64.99433943425173,-60.36624319425559,-67.60562823642023,-60.71181690327797,-56.82357165192954,-62.27711767545606,-69.08218456993654,-72.58406874797193,-73.94992608422227,-71.89716302434282,-78.61884159493158,-82.92569813441673,-77.83974291479198,-81.86370937357323,-79.91033998575578,
-24.921455061962515,-24.880180679055314,-20.785553878991553,-34.55881697467337,-36.72143093647442,-33.190728480686225,-45.8134339502415,-42.6615009395469,-44.1356148597962,-41.499070563751296,-57.24554421946566,-47.65645623741129,-47.932034312756755,-51.48416075818949,-59.47285467326247,-52.28478888558248,-63.18465224897994,-50.89864828477944,-53.95918995836907,-59.2151370532014,-61.490863616492824,-62.93756383151946,-69.76601085048371,-71.17452590570566,
-54.33559602325415,-45.36220629072137,-47.069536492388174,-46.25035025367611,-41.92142672103843,-45.786554354739486,-47.68546566563498,-65.09753462595043,-51.386078962573905,-52.32120368167989,-55.64307901715902,-57.96815336036239,-67.86990768690764,-85.2035968889751,-76.54496807531031,,,,,,,,,,
-19.832772730876226,-30.85239706727661,-39.33297876973283,-33.53449055641594,-31.22738623413031,-34.614863906735444,-44.87599758340309,-42.94058256055873,-56.657480090694946,-63.66450649870352,-52.556157345487975,-66.72952100774295,-45.75408000028294,-52.3219013644698,-51.658817799765025,-59.16421723628191,-60.489197710776345,-60.22574178873604,-63.84943255041673,-63.069399411149156,-66.07332608142373,-73.6447140192076,-64.39282745622351,-59.67271292540412,-67.11314959037506
-34.063554079400504,-31.378427348475693,-38.19725438843603,-48.88741997706256,-58.201942698661924,-59.741994681977076,-58.27188116254599,-75.69172694298624,-71.3920373783149,-80.36600727821332,-81.65567218832524,-77.78017141312621,-87.68208851017077,,,,,,,,,,,,
-39.403983582140945,-23.945242067788804,-28.62870533123921,-26.96238938753848,-33.471777227838075,-47.3904365162911,-40.737402209477914,-50.47379273815734,-57.1089361880023,-58.364004395447935,-73.02348498803913,-71.80928636393305,-70.31443068241859,-76.63827797965551,-73.40334699548654,-78.11867822756724,-68.16080338684687,-73.60958905294368,-70.80640204917712,-87.04295631666264,-76.5780122611784,-79.48762387859668,-69.19560737055221,-73.80313280292003,-75.93921976092359
-24.15044531815567,-28.709128004130932,-46.719207313621254,-59.59359722698472,-60.89858583784215,-54.22602491517335,-49.20373625683398,-56.20996722071623,-41.03745868234221,,-49.91170737026078,-67.27864597776198,-62.82451564803687,-60.015316722922556,-73.80575505848657,-53.79277095256791,-70.84135828682103,-57.758151103248,-82.02144333428826,-58.81940467163326,-50.660211211362565,-78.97426177066993,-57.566784786933404,-75.52165344542888,-62.00283765529857
-36.28662779276103,-47.560376279083506,-45.23252417391296,-37.82938848189488,-56.603645210304684,-50.83958284462376,-63.75630622377139,-63.99314602026018,-72.7496625721751,-62.078474060390604,-75.73789506866123,-80.5095614559885,-86.009878049842,-77.53012184022978,-81.48884913814882,-84.61244736473067,-80.25096822405192,-87.06898336851326,-87.20011810113083,,,,,,
-39.67032334446127,-48.8900251696249,-50.35394965840802,-46.65706735252831,-54.50824472422316,-59.15364221337866,-45.387811181145274,-51.00154706503939,-43.12470639342414,-53.39125873980534,-68.4861008626196,-68.20846424451561,-62.646165924080115,-62.14733563314917,-70.9186795231949,-69.13779284921081,-72.78707149281237,-75.32210073095975,-75.99993880020006,-86.68111843337947,-82.47363527058863,-86.65422913099066,-88.29100609429263,-83.71834074368694,-89.03093263971729
-17.782628209073895,-23.638297147234965,-24.648421643353977,-30.72398736657861,-41.74945942007402,-41.991159842545926,-28.200741361015734,-39.85533818436414,-38.34907206785439,-45.19065743060753,-47.140639432244555,-56.67966816394554,-67.94505529966177,-62.663858417858535,-60.583642510730414,-65.8148214819604,-61.57796393524588,-66.82255252528793,-63.18744009552226,-78.23881602958005,,-78.23881602958005,,,
-50.81892241217918,-49.26303931149797,-49.126203576860014,-73.05113959478746,-60.064818896490216,-77.53790841617858,-75.09841246565043,-73.1130062430427,-76.36757252221528,-77.68998285095549,-78.39437726523782,-83.51400649126862,-81.8837428317229,-80.3947100325197,-88.11576344548669,-89.28541424922922,-88.49921947146161,,,,,,,,
-21.0579631088927,-36.19213649752834,-35.528454485658074,-34.58778197249522,-46.48169934621878,-39.57263017343727,-51.781787547303836,-56.83572033330447,-56.50419799917117,-54.03195175519944,-65.01391627288233,-68.65936872917649,-88.39691246333213,,-89.10716942328237,-77.38301698437834,-75.53686321371671,-77.06351891606354,-69.24573879959843,-69.5199374062627,-88.38264294109736,-88.27419564108611,,-86.33449245364038,
-34.11195881649553,-30.602050238053923,-34.140070846647504,-35.41963843101676,-33.921591523104524,-36.70684671665178,-52.32815435593097,-51.543995879092755,-51.80397511540703,-67.22778892967617,-57.008022727811856,-61.0713363213567,-60.10218325406921,-66.00258938313303,-71.2615625805027,-72.46779766330748,-69.09522911175259,-76.30396786479909,-70.13553326210463,-69.53198666322368,-63.64069320591924,-73.33636169065223,-78.74432877383317,-88.15740161269758,-76.2103469709067
-38.861068141282594,-72.00542659594208,-53.57098525615204,-62.20443153647995,-67.16777886759675,-60.57464695582001,-63.82226226158567,-67.99254009887282,-71.52327974149019,-81.2579421810729,-78.0256410158579,-76.46049099215125,-85.01962830558739,,-89.91147807005251,,,,,,,,,,
-24.022951461547354,-38.474118417069946,-34.25193416015586,-41.85239990563643,-31.16482540094576,-50.553798956231525,-46.98288905597963,-50.87086013250766,-44.131758255925746,-58.16902315117757,-51.57555716137744,-54.24515128806974,-55.27747837642924,-59.61157885081277,-72.70365298728416,-62.10664798847892,-63.952060292971815,-67.71183795995378,-62.36612295820159,-77.19499198609331,-77.19561198058125,-73.18272687084671,-73.3880553161406,-72.20444676022325,-76.40454858485023
-32.60929513224899,-50.20351944591508,-42.04001762691578,-40.43147644440548,-41.230708208521506,-57.71388151544737,-55.06975635533835,-73.86904773884942,-70.75213472239581,-68.48793743712328,-74.35047363602135,-74.1490158597871,-77.12393576267884,-88.98538163392396,-76.32741429588387,-75.02690400106664,-87.40288671756869,-80.63287515329559,,,,,,,
-31.776676628402377,-37.462323913384914,-50.11922090233653,-67.09260540800653,-53.327589893315945,-55.82512048180556,-57.533954095869504,-61.27744127046111,-69.05251006050423,-78.00196920771182,-78.03241181255723,-71.27640420107353,-67.51499479608678,-74.45306693514077,-76.03860401347372,-81.33633191296626,-89.73266694101041,-85.68773788134189,-81.34295807505765,-88.42843182641464,,,,,
-16.24326288206639,-39.20023616893397,-26.485088652092774,-36.61711795251209,-29.079919369888344,-33.19987052087395,-48.00529312044617,-35.210211069931276,-30.762671163576766,-49.57893235552415,-37.645940252590655,-53.97085778634611,-49.17507698000473,-50.224252816021725,-43.10659611008262,-34.29736266724283,-47.34741272086071,-49.993841085015994,-55.73767633906382,-58.96155175887843,-54.98770173345441,-57.414662884239064,-66.53357349672454,-62.27785315332277,-62.35353045538043
-28.910232518727586,-42.65098597586743,-37.34630803183345,-40.44284902924729,-35.79864858889926,-43.606859561634685,-51.09973358335029,-48.258218813558294,-61.50878765455918,-50.34539752977263,-61.24685470310586,-61.26159957711659,-61.10002386407938,-57.55677252632953,-57.22939999396278,-62.822916320132926,-55.14507407015148,-69.90071909990878,-74.6722707366158,-73.85014448639376,-69.25359048915725,-76.5669067152233,-85.18960308228958,-86.70757232827006,-77.40990204938628
-39.22415461594355,-40.46611639826004,-57.13152674229807,-48.4841211257876,-42.50754646992536,-46.94785074099561,-48.28673737196449,-56.90827502645547,-62.219782505392246,-51.85543769606791,-55.92478187639713,-75.94202897945931,-71.54701882679156,-76.91546040910212,-85.56259811329542,-68.16814562479878,-76.68178014826742,-68.13068489157008,-75.28359736702762,-77.08968363115122,-79.88607323598627,-86.0235869622377,-88.24348227371142,-88.58411143855453,-82.84902312922522
-32.75549426425783,-31.721326117698535,-49.02958524738051,-48.037139434396714,-40.823140951855756,-59.068338780017676,-64.8720950709628,-52.916883785109654,-64.96463469756229,-70.88034967495284,-66.10715489141684,-58.5714525577868,-61.79847437495607,-68.04668204519452,-69.01141354256642,-64.7397013856112,-66.55850168195037,-74.25117382336659,-73.33600457984379,-79.2227849514646,-77.21367173189205,,-74.27987799588334,-81.4225794901102,-84.70286711696096
-31.129964024865508,-36.93644984287701,-36.91346071390113,-36.51021298206331,-38.2393757281298,-48.581972199853936,-39.49513398221266,-50.007991189538224,-50.871090314545064,-52.10148951043089,-56.423166308748456,-57.411225974959606,-64.74275082946026,-60.818217586831864,-61.7351336883573,-66.29675727423862,-62.26293021087457,-54.45529877621192,-66.56343199341745,-73.60545164018617,-67.32774817436348,-72.08309995932828,-69.16068032821933,-71.6497554639821,-79.49299241433603
-40.58918922312618,-39.644243826452204,-41.28727702382007,-47.87956174939447,-66.26040613657896,-48.97765213308565,-66.32018065784132,-55.09173514008797,-73.33088920282799,-61.41710627466588,-65.2005982921537,-77.13397208478085,-76.54066447716389,-76.82306235981942,-74.21144663163781,-78.23944937855403,-77.27922963192916,-72.62280346140982,-81.1520702141937,-77.16520549008403,-83.67633501775427,-80.37240550210868,,-81.7260603669722,-78.94901375253585
-43.3037295041413,-49.24964219010336,-42.63984117464121,-55.88786908640702,-39.37787920780596,-49.52770884922229,-40.36046149018385,-45.64724105123545,-48.15463865669499,-56.8573532903253,-59.588659411601945,-69.6620783311103,-70.19755229305643,-59.661407315907994,-69.02292471587246,-67.3180578865954,-74.38431713093946,-74.43739674759094,-67.08549345735837,-75.09028540638576,-73.29571939022165,-77.46629877466322,-76.92376191797702,-84.59517095126922,-77.5048644290429
-16.76874678866237,-25.876839345735213,-37.420953804799126,-27.399017517648346,-28.3463833511607,-32.72036400419792,-41.925138617127075,-43.515800081682045,-47.313080357349996,-50.52948346173318,-45.62467609306062,-65.3561375633426,-48.23317511427514,-53.14893066127057,-70.9478623505783,-73.33711067623477,-65.01847405953912,-64.78348936699089,-61.373197185266406,-70.03682544849516,-64.04485199101615,-74.44738176740218,-71.5306914559452,-63.965035644360576,-69.1765108914872
-34.02176650063216,-24.894295909076906,-32.277932003625125,-21.723043348936006,-33.887881809148396,-38.06130228667189,-28.76671164141053,-40.11010041387066,-49.47846161547195,-38.269705491131845,-37.730289994703426,-53.0169441989966,-45.986003828236235,-45.273463461922425,-51.701649120704545,-44.821940592387136,-61.50432696686179,-57.248029797793656,-56.0705232322353,-50.76466070190919,-46.24190360459903,-50.35527508822286,-59.89583799316716,-64.45630361015411,-57.90381586135888
-23.98510253158382,-45.901292165610364,-33.337112096944715,-36.724214307343146,-40.786126887997575,-56.52413513043068,-47.04626228375481,-49.11216940962997,-51.288412841734235,-55.87547615254104,-54.297265566230884,-77.51737165884731,-57.43272348428475,-68.40056115804468,-66.17538088607652,-65.27524204790102,-70.49271091999564,-84.0690911082396,-84.35792112264609,,,,,,
-45.65412228239217,-44.1125587237585,-46.287493098050746,-53.49983383299809,-51.39728371965266,-52.59970589085314,-53.00694875805698,-64.71235422238587,-72.72558536749968,-76.03969410724798,-73.40801101667569,-83.43890815996085,-82.28388459694116,-70.95189029101668,-81.96603862607705,-89.66217800363385,-82.645705212767,,-87.16071986804053,,,-86.38163016730157,,,
-32.90395972380862,-44.35276965438464,-42.97871660722845,-40.21005951848332,-55.136375548788514,-51.01859829261958,-65.94438778141043,-55.895835283280455,-61.30188323891003,-64.64147129061186,-68.26736278245487,-61.62362477363504,-67.20610791009949,-77.16956732714812,-82.51547982916851,-65.97242995246629,-70.73680879168383,-76.66316269159297,-81.73284381558595,-74.27029509842771,-84.53067527912019,-89.71950259303966,-85.14269975141109,-83.25892075134826,-84.87310586145009
-36.46495157642552,-43.088090326883254,-51.046663681519604,-50.7505135368848,-59.1037349340487,-55.58942210335723,-61.91871649765785,-58.73212111012001,-70.04095402743516,-66.21616938412502,-68.4149836883681,-69.94741128564272,-71.10696198630157,-84.75463528681999,-70.70741115110967,-80.28884359115595,-76.30015873717383,-85.56343291755269,-88.35991806352017,-85.67838944742873,-82.38104836386172,-84.65261920835556,,,
-24.42620557881078,-33.578163246434976,-38.23981250284226,-33.533775687238645,-51.21488474779273,-35.568227086999045,-40.15776275618,-41.037632598198876,-51.94059015485183,-47.9601114870372,-49.34009293550554,-60.60952382609259,-54.46924150020999,-57.901421821608565,-58.62303303489222,-54.28441751347619,-74.11794961142893,-73.45893066660814,-69.94147397725642,-66.80839793283546,-74.7177656633001,-80.36992386221269,-81.38143812078185,-86.53512753636181,-80.6863356631564
-47.61575101208966,-36.25794965691503,-50.085587588466915,-59.590295377654726,-63.970837308506084,-46.407283517181895,-55.84395344685232,-49.63071605463689,-54.15339010560633,-61.04048257816097,-64.16997740819055,-58.37109296430957,-74.40731989925095,-79.95132436040217,-67.55062252635393,-67.50757625271832,-85.16805792634999,-81.97657246529637,-80.96967859557006,-79.5337494938019,-77.87343109010119,-81.83444647920345,-84.07571037672733,-82.4229893779168,-80.73170293495492
-25.917463960704445,-23.194513023879313,-32.642452314437065,-49.41402441459917,-35.770745985241966,-34.67893291931614,-28.112353113514608,-33.60303811654381,-29.130674737594696,-44.51631822378844,-48.7535822941563,-48.106157457583805,-50.950147744379954,-44.04641685433358,-55.3359394177838,-50.14905032871499,-49.51209666564348,-51.32347121298142,-60.53294151981754,-57.92723464400714,-65.24138185996006,-67.6167650723349,-59.561419943503736,-52.24663219533934,-60.43181596193902
-47.606501444682884,-51.05629953011852,-51.91833291766576,-55.35895083730683,-79.73546286318556,-61.17359130550651,-76.00142945903737,-86.39128304117844,-88.58598192427814,,-84.4583289985028,-89.37546728018886,-83.25102910163284,,,,,,,,,,,,
-48.96180428850074,-26.483680269737746,-34.31917862448428,-41.3762952749063,-40.51562330120737,-55.71587751333587,-67.30793968505527,-65.54080384370792,-56.56049555870446,-71.7623590371101,-55.24825491553409,-66.99510223358843,-60.11035211899402,-62.812966703796064,-57.788812759170696,-62.878776653104836,-55.28306084013278,-58.37375579672638,-62.50064352630349,-64.1094751911144,-71.7460436360934,-59.19390500871486,-67.3860028336627,-67.39878071666531,-79.15186859055198
